t,x,y,z,qx,qy,qz,qw,roll_rad,pitch_rad,yaw_rad
88.042507,0.192209,0.507687,0.801227,-0.001583,-0.005972,-0.965443,0.260541,0.010706,-0.006168,-2.614450
88.042612,0.193136,0.508239,0.801245,-0.001594,-0.005984,-0.965448,0.260523,0.010724,-0.006195,-2.614489
88.064114,0.184338,0.503595,0.802777,-0.000774,-0.005656,-0.965286,0.261134,0.010514,-0.004449,-2.613214
88.074466,0.185414,0.504282,0.802664,-0.000756,-0.005658,-0.965287,0.261130,0.010528,-0.004414,-2.613222
88.080748,0.185884,0.504586,0.802619,-0.000775,-0.005659,-0.965282,0.261149,0.010521,-0.004452,-2.613183
88.100158,0.186462,0.504955,0.802567,-0.000815,-0.005666,-0.965275,0.261174,0.010514,-0.004533,-2.613130
88.107775,0.187024,0.504982,0.802653,-0.000831,-0.005585,-0.965271,0.261189,0.010348,-0.004522,-2.613100
88.128791,0.187611,0.505303,0.802603,-0.000791,-0.005573,-0.965276,0.261172,0.010346,-0.004438,-2.613135
88.128951,0.188089,0.505565,0.802564,-0.000772,-0.005573,-0.965284,0.261141,0.010355,-0.004402,-2.613198
88.136992,0.188680,0.505892,0.802516,-0.000791,-0.005587,-0.965290,0.261119,0.010374,-0.004445,-2.613244
88.149700,0.189172,0.506171,0.802475,-0.000806,-0.005587,-0.965287,0.261129,0.010366,-0.004474,-2.613224
88.164636,0.189777,0.506521,0.802425,-0.000789,-0.005574,-0.965282,0.261150,0.010349,-0.004434,-2.613181
88.175158,0.190270,0.506810,0.802385,-0.000774,-0.005567,-0.965280,0.261158,0.010342,-0.004402,-2.613164
88.178382,0.190873,0.507164,0.802337,-0.000785,-0.005568,-0.965281,0.261153,0.010340,-0.004423,-2.613175
88.201228,0.191367,0.507452,0.802300,-0.000793,-0.005570,-0.965285,0.261138,0.010339,-0.004440,-2.613206
88.201262,0.191970,0.507802,0.802254,-0.000785,-0.005559,-0.965290,0.261120,0.010323,-0.004418,-2.613242
88.205765,0.192366,0.507954,0.802271,-0.000771,-0.005527,-0.965291,0.261118,0.010268,-0.004375,-2.613247
88.212450,0.192974,0.508300,0.802227,-0.000767,-0.005532,-0.965289,0.261123,0.010280,-0.004369,-2.613236
88.232018,0.193476,0.508590,0.802191,-0.000771,-0.005536,-0.965288,0.261128,0.010284,-0.004380,-2.613226
88.246800,0.194094,0.508953,0.802148,-0.000768,-0.005534,-0.965289,0.261126,0.010283,-0.004373,-2.613231
88.246956,0.194598,0.509250,0.802115,-0.000764,-0.005531,-0.965292,0.261114,0.010279,-0.004364,-2.613255
88.262661,0.195213,0.509611,0.802075,-0.000776,-0.005539,-0.965295,0.261101,0.010288,-0.004389,-2.613283
88.272238,0.196278,0.510237,0.802008,-0.000761,-0.005551,-0.965295,0.261100,0.010319,-0.004368,-2.613284
88.286012,0.196898,0.510601,0.801969,-0.000734,-0.005546,-0.965294,0.261107,0.010325,-0.004313,-2.613269
88.303315,0.197405,0.510899,0.801936,-0.000728,-0.005548,-0.965293,0.261111,0.010331,-0.004302,-2.613260
88.323959,0.198025,0.511266,0.801897,-0.000736,-0.005561,-0.965293,0.261108,0.010351,-0.004325,-2.613267
88.325609,0.199102,0.511914,0.801830,-0.000737,-0.005565,-0.965296,0.261099,0.010358,-0.004329,-2.613286
88.330467,0.199718,0.512291,0.801792,-0.000729,-0.005560,-0.965296,0.261098,0.010354,-0.004310,-2.613288
88.347809,0.200221,0.512599,0.801758,-0.000722,-0.005559,-0.965295,0.261102,0.010355,-0.004297,-2.613279
88.366707,0.200840,0.512980,0.801714,-0.000720,-0.005551,-0.965295,0.261102,0.010340,-0.004289,-2.613279
88.405592,0.184217,0.505377,0.804237,0.000200,-0.005134,-0.964571,0.263774,0.010009,-0.002322,-2.607731
88.405705,0.184422,0.505535,0.804252,0.000194,-0.005141,-0.964570,0.263777,0.010020,-0.002337,-2.607726
88.405857,0.184589,0.505668,0.804268,0.000206,-0.005137,-0.964571,0.263775,0.010019,-0.002313,-2.607730
88.413462,0.185110,0.505553,0.804418,0.000201,-0.005056,-0.964582,0.263735,0.009860,-0.002280,-2.607813
88.421517,0.185290,0.505672,0.804441,0.000192,-0.005058,-0.964582,0.263734,0.009860,-0.002298,-2.607815
88.435812,0.185513,0.505818,0.804470,0.000192,-0.005065,-0.964581,0.263738,0.009873,-0.002302,-2.607806
88.453922,0.185697,0.505940,0.804492,0.000203,-0.005065,-0.964581,0.263740,0.009878,-0.002280,-2.607803
88.461245,0.186136,0.506235,0.804541,0.000208,-0.005065,-0.964581,0.263738,0.009880,-0.002270,-2.607806
88.471778,0.186327,0.506362,0.804562,0.000200,-0.005071,-0.964581,0.263738,0.009888,-0.002289,-2.607805
88.485385,0.186558,0.506518,0.804589,0.000203,-0.005070,-0.964580,0.263742,0.009887,-0.002283,-2.607798
88.489743,0.186746,0.506647,0.804612,0.000212,-0.005064,-0.964580,0.263741,0.009881,-0.002262,-2.607800
88.532338,0.174258,0.499622,0.806599,0.000709,-0.004914,-0.964570,0.263781,0.009853,-0.001225,-2.607712
88.532425,0.174227,0.499632,0.806628,0.000706,-0.004919,-0.964570,0.263780,0.009863,-0.001233,-2.607715
88.532777,0.174181,0.499641,0.806663,0.000705,-0.004918,-0.964570,0.263780,0.009860,-0.001234,-2.607715
88.533609,0.174135,0.499645,0.806690,0.000697,-0.004911,-0.964569,0.263783,0.009842,-0.001246,-2.607708
88.566710,0.174199,0.499422,0.806785,0.000640,-0.004843,-0.964570,0.263781,0.009681,-0.001320,-2.607713
88.566994,0.174062,0.499305,0.806848,0.000544,-0.004855,-0.964575,0.263764,0.009653,-0.001513,-2.607748
88.597640,0.169848,0.497052,0.807444,0.000531,-0.004923,-0.964492,0.264067,0.009777,-0.001576,-2.607120
88.597743,0.169664,0.496900,0.807501,0.000478,-0.004935,-0.964473,0.264134,0.009771,-0.001685,-2.606983
88.598235,0.169393,0.496686,0.807571,0.000410,-0.004955,-0.964423,0.264319,0.009774,-0.001829,-2.606599
88.604713,0.169129,0.496496,0.807631,0.000381,-0.004943,-0.964372,0.264502,0.009735,-0.001880,-2.606220
88.611076,0.168742,0.496228,0.807701,0.000373,-0.004893,-0.964310,0.264729,0.009635,-0.001872,-2.605750
88.629835,0.168372,0.495967,0.807755,0.000345,-0.004866,-0.964262,0.264905,0.009567,-0.001913,-2.605384
88.634408,0.167862,0.495586,0.807828,0.000262,-0.004862,-0.964210,0.265095,0.009516,-0.002072,-2.604991
88.655092,0.168061,0.495564,0.807813,0.000052,-0.004887,-0.964239,0.264990,0.009452,-0.002490,-2.605211
88.657945,0.167175,0.495537,0.807763,0.000072,-0.004993,-0.964207,0.265103,0.009667,-0.002508,-2.604976
88.662897,0.166598,0.495146,0.807832,0.000064,-0.004973,-0.964200,0.265131,0.009624,-0.002513,-2.604919
88.673954,0.165808,0.494609,0.807915,0.000032,-0.004950,-0.964205,0.265112,0.009563,-0.002562,-2.604958
88.680192,0.165099,0.494129,0.807986,-0.000002,-0.004919,-0.964217,0.265069,0.009485,-0.002612,-2.605048
88.700820,0.164152,0.493499,0.808070,-0.000043,-0.004867,-0.964235,0.265004,0.009363,-0.002662,-2.605183
88.733992,0.163311,0.492954,0.808133,-0.000084,-0.004815,-0.964251,0.264948,0.009241,-0.002713,-2.605298
88.734073,0.162209,0.492266,0.808205,-0.000129,-0.004755,-0.964266,0.264893,0.009101,-0.002767,-2.605414
88.734529,0.161246,0.491692,0.808257,-0.000163,-0.004700,-0.964274,0.264865,0.008977,-0.002804,-2.605472
88.734602,0.159992,0.490980,0.808313,-0.000196,-0.004626,-0.964283,0.264835,0.008817,-0.002828,-2.605533
88.741594,0.158905,0.490387,0.808350,-0.000207,-0.004574,-0.964288,0.264816,0.008712,-0.002823,-2.605574
88.762276,0.157236,0.490066,0.808251,-0.000176,-0.004656,-0.964290,0.264809,0.008886,-0.002805,-2.605587
88.795034,0.154596,0.488799,0.808283,-0.000135,-0.004624,-0.964263,0.264905,0.008845,-0.002711,-2.605388
88.795117,0.152973,0.488027,0.808306,-0.000053,-0.004649,-0.964233,0.265017,0.008937,-0.002566,-2.605156
88.795556,0.151594,0.487370,0.808328,0.000044,-0.004704,-0.964199,0.265137,0.009095,-0.002409,-2.604906
88.808699,0.150444,0.485880,0.808610,0.000093,-0.004550,-0.964147,0.265329,0.008823,-0.002234,-2.604507
88.823976,0.147458,0.484236,0.808700,0.000298,-0.004742,-0.964040,0.265715,0.009301,-0.001946,-2.603704
88.879020,0.145714,0.483238,0.808713,0.000384,-0.004838,-0.963998,0.265865,0.009532,-0.001831,-2.603392
88.879136,0.144249,0.482437,0.808754,0.000425,-0.004899,-0.963951,0.266035,0.009671,-0.001787,-2.603040
88.879355,0.142683,0.481338,0.808874,0.000473,-0.004851,-0.963903,0.266208,0.009604,-0.001671,-2.602680
88.879473,0.139711,0.479581,0.809002,0.000640,-0.004831,-0.963860,0.266363,0.009654,-0.001339,-2.602357
88.882320,0.138073,0.478579,0.809080,0.000714,-0.004819,-0.963859,0.266368,0.009670,-0.001191,-2.602347
88.894539,0.136786,0.477773,0.809138,0.000751,-0.004806,-0.963866,0.266342,0.009666,-0.001113,-2.602399
88.937549,0.135273,0.476812,0.809202,0.000754,-0.004779,-0.963880,0.266293,0.009615,-0.001091,-2.602502
88.937565,0.134076,0.476060,0.809250,0.000735,-0.004738,-0.963893,0.266248,0.009525,-0.001105,-2.602595
88.937762,0.132646,0.475207,0.809288,0.000692,-0.004644,-0.963909,0.266191,0.009322,-0.001138,-2.602714
88.937870,0.131513,0.474573,0.809305,0.000663,-0.004556,-0.963923,0.266140,0.009137,-0.001147,-2.602819
88.944473,0.130183,0.473868,0.809334,0.000648,-0.004508,-0.963929,0.266121,0.009035,-0.001150,-2.602858
88.969260,0.129150,0.473382,0.809346,0.000603,-0.004498,-0.963920,0.266152,0.008993,-0.001231,-2.602795
88.980287,0.126839,0.472245,0.809397,0.000418,-0.004503,-0.963862,0.266362,0.008904,-0.001594,-2.602360
89.009623,0.125918,0.471776,0.809419,0.000353,-0.004537,-0.963821,0.266513,0.008934,-0.001737,-2.602049
89.009747,0.124840,0.471223,0.809451,0.000288,-0.004573,-0.963763,0.266722,0.008968,-0.001884,-2.601615
89.009900,0.123992,0.470791,0.809479,0.000218,-0.004611,-0.963709,0.266914,0.009004,-0.002042,-2.601218
89.023906,0.122123,0.469841,0.809523,0.000084,-0.004679,-0.963570,0.267414,0.009061,-0.002341,-2.600181
89.034929,0.121371,0.469461,0.809545,0.000059,-0.004696,-0.963511,0.267626,0.009081,-0.002399,-2.599741
89.048229,0.120495,0.469022,0.809575,0.000044,-0.004729,-0.963445,0.267863,0.009136,-0.002448,-2.599250
89.073549,0.120239,0.468313,0.809706,-0.000005,-0.004619,-0.963399,0.268032,0.008896,-0.002486,-2.598899
89.073647,0.119529,0.467901,0.809749,0.000016,-0.004646,-0.963359,0.268174,0.008960,-0.002461,-2.598603
89.074111,0.119004,0.467611,0.809792,0.000026,-0.004657,-0.963348,0.268216,0.008986,-0.002449,-2.598517
89.085925,0.118431,0.467307,0.809857,0.000010,-0.004678,-0.963352,0.268201,0.009019,-0.002490,-2.598547
89.100946,0.118021,0.467088,0.809918,-0.000018,-0.004704,-0.963364,0.268158,0.009054,-0.002557,-2.598638
89.138423,0.109455,0.461795,0.810976,0.000398,-0.004645,-0.963341,0.268239,0.009163,-0.001725,-2.598465
89.138511,0.109033,0.461524,0.811053,0.000418,-0.004662,-0.963336,0.268257,0.009207,-0.001696,-2.598429
89.138934,0.108579,0.461203,0.811148,0.000409,-0.004694,-0.963322,0.268309,0.009263,-0.001731,-2.598321
89.148411,0.108251,0.460957,0.811227,0.000385,-0.004716,-0.963307,0.268362,0.009293,-0.001790,-2.598210
89.176417,0.107700,0.460530,0.811410,0.000360,-0.004740,-0.963288,0.268426,0.009325,-0.001851,-2.598077
89.179782,0.107466,0.460378,0.811496,0.000363,-0.004743,-0.963290,0.268420,0.009333,-0.001846,-2.598090
89.204641,0.102685,0.457401,0.811668,0.000686,-0.004645,-0.963329,0.268283,0.009319,-0.001170,-2.598372
89.204761,0.102398,0.457232,0.811722,0.000680,-0.004638,-0.963348,0.268215,0.009301,-0.001177,-2.598513
89.204955,0.102008,0.457219,0.811698,0.000696,-0.004703,-0.963372,0.268125,0.009435,-0.001180,-2.598699
89.211668,0.101767,0.457101,0.811747,0.000684,-0.004712,-0.963392,0.268053,0.009446,-0.001208,-2.598850
89.225588,0.101502,0.456958,0.811805,0.000672,-0.004720,-0.963414,0.267975,0.009454,-0.001236,-2.599012
89.239974,0.101306,0.456845,0.811855,0.000673,-0.004728,-0.963423,0.267944,0.009472,-0.001237,-2.599076
89.273128,0.099305,0.455638,0.811619,0.000773,-0.004635,-0.963414,0.267975,0.009346,-0.000994,-2.599011
89.273140,0.099090,0.455521,0.811657,0.000725,-0.004639,-0.963395,0.268045,0.009328,-0.001091,-2.598865
89.274856,0.098554,0.455232,0.811761,0.000631,-0.004631,-0.963372,0.268129,0.009261,-0.001267,-2.598691
89.281142,0.098306,0.455097,0.811810,0.000642,-0.004609,-0.963384,0.268086,0.009226,-0.001234,-2.598781
89.293941,0.097997,0.454931,0.811872,0.000663,-0.004600,-0.963410,0.267993,0.009218,-0.001189,-2.598973
89.315715,0.097862,0.454770,0.811942,0.000654,-0.004582,-0.963423,0.267944,0.009179,-0.001196,-2.599075
89.347650,0.114105,0.464321,0.810870,0.000111,-0.004599,-0.963501,0.267665,0.008923,-0.002248,-2.599660
89.347661,0.114102,0.464316,0.810919,0.000113,-0.004599,-0.963486,0.267718,0.008924,-0.002245,-2.599549
89.347713,0.114090,0.464310,0.810977,0.000110,-0.004596,-0.963475,0.267757,0.008916,-0.002249,-2.599468
89.347888,0.114076,0.464306,0.811025,0.000103,-0.004599,-0.963478,0.267747,0.008918,-0.002264,-2.599490
89.369016,0.114059,0.464300,0.811087,0.000113,-0.004599,-0.963492,0.267696,0.008923,-0.002244,-2.599595
89.375576,0.114021,0.464288,0.811194,0.000148,-0.004588,-0.963504,0.267656,0.008921,-0.002172,-2.599677
89.401879,0.124268,0.470458,0.810841,-0.000203,-0.004576,-0.963490,0.267704,0.008708,-0.002842,-2.599580
89.402085,0.124394,0.470530,0.810903,-0.000222,-0.004581,-0.963484,0.267728,0.008708,-0.002881,-2.599531
89.407541,0.124544,0.470616,0.810978,-0.000212,-0.004574,-0.963480,0.267740,0.008699,-0.002858,-2.599506
89.423192,0.124793,0.470765,0.811110,-0.000196,-0.004573,-0.963486,0.267720,0.008707,-0.002827,-2.599548
89.440057,0.124943,0.470856,0.811191,-0.000213,-0.004583,-0.963487,0.267715,0.008718,-0.002864,-2.599558
89.472615,0.131845,0.475015,0.810560,-0.000356,-0.004646,-0.963485,0.267721,0.008763,-0.003174,-2.599547
89.472862,0.131971,0.475093,0.810638,-0.000343,-0.004643,-0.963482,0.267734,0.008764,-0.003147,-2.599519
89.473405,0.132393,0.475350,0.810736,-0.000349,-0.004642,-0.963480,0.267741,0.008759,-0.003158,-2.599505
89.482458,0.132641,0.475501,0.810796,-0.000340,-0.004640,-0.963485,0.267721,0.008759,-0.003139,-2.599546
89.494688,0.132845,0.475624,0.810846,-0.000329,-0.004631,-0.963488,0.267710,0.008749,-0.003114,-2.599569
89.544364,0.141340,0.480819,0.810403,-0.000584,-0.004616,-0.963354,0.268191,0.008581,-0.003602,-2.598572
89.544375,0.141939,0.481164,0.810488,-0.000594,-0.004621,-0.963350,0.268209,0.008586,-0.003624,-2.598536
89.544509,0.142293,0.481366,0.810536,-0.000584,-0.004615,-0.963352,0.268199,0.008579,-0.003601,-2.598555
89.544614,0.142581,0.481530,0.810575,-0.000579,-0.004618,-0.963356,0.268184,0.008587,-0.003593,-2.598586
89.566480,0.142787,0.481641,0.810645,-0.000572,-0.004629,-0.963362,0.268163,0.008613,-0.003586,-2.598630
89.575655,0.143377,0.481971,0.810722,-0.000572,-0.004636,-0.963362,0.268163,0.008625,-0.003589,-2.598630
89.608268,0.143719,0.482160,0.810771,-0.000570,-0.004635,-0.963361,0.268167,0.008625,-0.003584,-2.598621
89.608420,0.143998,0.482314,0.810809,-0.000571,-0.004644,-0.963362,0.268163,0.008643,-0.003590,-2.598631
89.608533,0.144338,0.482501,0.810853,-0.000566,-0.004653,-0.963365,0.268151,0.008662,-0.003586,-2.598655
89.612826,0.144615,0.482657,0.810889,-0.000555,-0.004648,-0.963368,0.268141,0.008658,-0.003562,-2.598676
89.624247,0.144955,0.482850,0.810933,-0.000548,-0.004643,-0.963369,0.268137,0.008653,-0.003545,-2.598685
89.633485,0.145234,0.483010,0.810968,-0.000549,-0.004641,-0.963369,0.268139,0.008649,-0.003546,-2.598680
89.667131,0.145578,0.483207,0.811013,-0.000547,-0.004643,-0.963367,0.268147,0.008652,-0.003544,-2.598664
89.667296,0.145860,0.483368,0.811049,-0.000538,-0.004644,-0.963366,0.268149,0.008659,-0.003526,-2.598660
89.673143,0.146526,0.483741,0.811134,-0.000537,-0.004644,-0.963368,0.268140,0.008660,-0.003526,-2.598677
89.685440,0.146819,0.483903,0.811167,-0.000550,-0.004642,-0.963368,0.268141,0.008649,-0.003549,-2.598676
89.699644,0.147177,0.484103,0.811205,-0.000536,-0.004632,-0.963366,0.268149,0.008636,-0.003518,-2.598660
89.743723,0.144824,0.482341,0.811582,-0.000331,-0.004554,-0.963494,0.267691,0.008599,-0.003076,-2.599608
89.743895,0.145058,0.482473,0.811617,-0.000341,-0.004559,-0.963497,0.267681,0.008603,-0.003098,-2.599629
89.743942,0.145253,0.482582,0.811649,-0.000342,-0.004556,-0.963498,0.267675,0.008597,-0.003099,-2.599641
89.747241,0.145490,0.482712,0.811689,-0.000327,-0.004552,-0.963498,0.267675,0.008597,-0.003066,-2.599641
89.770804,0.145893,0.482929,0.811753,-0.000314,-0.004546,-0.963497,0.267681,0.008592,-0.003038,-2.599630
89.782276,0.146131,0.483059,0.811788,-0.000322,-0.004548,-0.963497,0.267680,0.008592,-0.003055,-2.599631
89.782485,0.146326,0.483167,0.811818,-0.000319,-0.004552,-0.963497,0.267681,0.008601,-0.003051,-2.599630
89.817313,0.146558,0.483296,0.811856,-0.000301,-0.004551,-0.963497,0.267679,0.008609,-0.003016,-2.599634
89.818357,0.146949,0.483516,0.811920,-0.000275,-0.004543,-0.963499,0.267673,0.008607,-0.002963,-2.599646
89.820850,0.147173,0.483645,0.811960,-0.000269,-0.004537,-0.963499,0.267674,0.008599,-0.002946,-2.599643
89.832854,0.147353,0.483750,0.811991,-0.000262,-0.004535,-0.963499,0.267672,0.008600,-0.002933,-2.599647
89.870848,0.134557,0.475969,0.812875,0.000247,-0.004310,-0.963502,0.267667,0.008438,-0.001831,-2.599654
89.870993,0.134420,0.475900,0.812918,0.000259,-0.004322,-0.963502,0.267665,0.008468,-0.001815,-2.599658
89.872463,0.134340,0.475861,0.812946,0.000269,-0.004329,-0.963502,0.267665,0.008486,-0.001798,-2.599658
89.885196,0.134272,0.475825,0.812968,0.000270,-0.004335,-0.963502,0.267664,0.008499,-0.001801,-2.599659
89.891045,0.134185,0.475776,0.812994,0.000265,-0.004339,-0.963503,0.267663,0.008503,-0.001813,-2.599661
89.909579,0.134115,0.475735,0.813015,0.000265,-0.004332,-0.963504,0.267659,0.008490,-0.001808,-2.599671
89.940434,0.130728,0.473708,0.813295,0.000213,-0.004275,-0.963442,0.267884,0.008352,-0.001881,-2.599203
89.940459,0.130657,0.473661,0.813294,0.000218,-0.004277,-0.963442,0.267882,0.008358,-0.001872,-2.599207
89.940567,0.130566,0.473599,0.813290,0.000218,-0.004286,-0.963443,0.267879,0.008375,-0.001876,-2.599213
89.941140,0.130493,0.473549,0.813287,0.000217,-0.004283,-0.963445,0.267873,0.008369,-0.001877,-2.599226
89.960370,0.130404,0.473492,0.813285,0.000216,-0.004276,-0.963447,0.267865,0.008354,-0.001874,-2.599243
89.984358,0.130242,0.473393,0.813286,0.000203,-0.004281,-0.963448,0.267860,0.008358,-0.001903,-2.599254
90.026430,0.130323,0.473583,0.812617,-0.000112,-0.004364,-0.963437,0.267898,0.008349,-0.002553,-2.599177
90.026443,0.130324,0.473583,0.812620,-0.000108,-0.004358,-0.963439,0.267893,0.008340,-0.002543,-2.599187
90.026735,0.130300,0.473619,0.812612,-0.000112,-0.004366,-0.963439,0.267891,0.008352,-0.002555,-2.599192
90.026834,0.130298,0.473633,0.812610,-0.000105,-0.004361,-0.963441,0.267883,0.008347,-0.002539,-2.599207
90.043601,0.130292,0.473646,0.812607,-0.000086,-0.004355,-0.963443,0.267879,0.008346,-0.002498,-2.599216
90.043736,0.130286,0.473657,0.812603,-0.000080,-0.004361,-0.963443,0.267878,0.008360,-0.002491,-2.599219
90.069252,0.130281,0.473676,0.812595,-0.000097,-0.004376,-0.963444,0.267875,0.008380,-0.002530,-2.599225
90.070282,0.130278,0.473711,0.812582,-0.000101,-0.004372,-0.963445,0.267869,0.008371,-0.002537,-2.599236
90.083292,0.130275,0.473732,0.812574,-0.000094,-0.004365,-0.963445,0.267870,0.008360,-0.002520,-2.599235
90.099124,0.130276,0.473751,0.812567,-0.000104,-0.004367,-0.963446,0.267868,0.008360,-0.002540,-2.599239
90.140435,0.130281,0.473777,0.812561,-0.000116,-0.004371,-0.963448,0.267861,0.008360,-0.002565,-2.599254
90.140913,0.130296,0.473823,0.812552,-0.000129,-0.004378,-0.963452,0.267844,0.008368,-0.002594,-2.599289
90.141054,0.130312,0.473851,0.812547,-0.000137,-0.004387,-0.963455,0.267835,0.008379,-0.002613,-2.599307
90.142644,0.130331,0.473875,0.812542,-0.000142,-0.004393,-0.963457,0.267825,0.008390,-0.002628,-2.599328
90.171584,0.130356,0.473905,0.812536,-0.000145,-0.004392,-0.963461,0.267813,0.008385,-0.002631,-2.599353
90.206126,0.131402,0.474350,0.812033,-0.000226,-0.004427,-0.963453,0.267840,0.008408,-0.002807,-2.599298
90.206133,0.131469,0.474394,0.812016,-0.000239,-0.004444,-0.963453,0.267839,0.008435,-0.002842,-2.599300
90.206183,0.131529,0.474433,0.812003,-0.000243,-0.004445,-0.963453,0.267839,0.008434,-0.002849,-2.599301
90.211344,0.131622,0.474417,0.812001,-0.000241,-0.004428,-0.963456,0.267831,0.008403,-0.002835,-2.599316
90.221279,0.131743,0.474486,0.811976,-0.000243,-0.004429,-0.963458,0.267824,0.008405,-0.002841,-2.599332
90.242614,0.131820,0.474531,0.811962,-0.000252,-0.004423,-0.963459,0.267818,0.008387,-0.002855,-2.599343
90.264253,0.131884,0.474571,0.811951,-0.000252,-0.004418,-0.963460,0.267816,0.008378,-0.002851,-2.599348
90.266136,0.131959,0.474615,0.811935,-0.000247,-0.004425,-0.963461,0.267813,0.008395,-0.002846,-2.599353
90.273201,0.132082,0.474683,0.811905,-0.000243,-0.004427,-0.963461,0.267810,0.008401,-0.002840,-2.599360
90.286864,0.132158,0.474728,0.811886,-0.000238,-0.004416,-0.963462,0.267808,0.008382,-0.002825,-2.599364
90.298559,0.132219,0.474766,0.811871,-0.000241,-0.004414,-0.963461,0.267811,0.008377,-0.002828,-2.599357
90.337605,0.132858,0.475127,0.811940,-0.000296,-0.004426,-0.963418,0.267967,0.008369,-0.002943,-2.599036
90.337620,0.132994,0.475209,0.811951,-0.000294,-0.004436,-0.963420,0.267960,0.008390,-0.002944,-2.599050
90.337661,0.133073,0.475259,0.811959,-0.000293,-0.004433,-0.963421,0.267956,0.008384,-0.002940,-2.599057
90.347697,0.133136,0.475299,0.811967,-0.000297,-0.004434,-0.963420,0.267958,0.008384,-0.002948,-2.599055
90.373222,0.133285,0.475387,0.811984,-0.000292,-0.004415,-0.963419,0.267962,0.008351,-0.002928,-2.599046
90.377768,0.133347,0.475426,0.811991,-0.000284,-0.004404,-0.963421,0.267956,0.008333,-0.002906,-2.599058
90.400244,0.133574,0.475584,0.812020,-0.000297,-0.004409,-0.963418,0.267968,0.008336,-0.002936,-2.599032
90.400322,0.133638,0.475626,0.812027,-0.000297,-0.004413,-0.963418,0.267965,0.008344,-0.002937,-2.599039
90.404777,0.133716,0.475679,0.812038,-0.000284,-0.004408,-0.963420,0.267961,0.008341,-0.002910,-2.599048
90.410868,0.133780,0.475724,0.812048,-0.000278,-0.004407,-0.963421,0.267958,0.008342,-0.002898,-2.599054
90.423011,0.133859,0.475781,0.812059,-0.000285,-0.004411,-0.963422,0.267954,0.008346,-0.002913,-2.599062
90.475426,0.133573,0.475607,0.812287,-0.000270,-0.004388,-0.963405,0.268014,0.008310,-0.002873,-2.598936
90.475573,0.133631,0.475651,0.812314,-0.000265,-0.004388,-0.963405,0.268013,0.008313,-0.002863,-2.598939
90.475700,0.133723,0.475730,0.812361,-0.000254,-0.004399,-0.963404,0.268016,0.008340,-0.002848,-2.598933
90.475846,0.133780,0.475779,0.812391,-0.000261,-0.004408,-0.963404,0.268019,0.008354,-0.002867,-2.598928
90.480054,0.133828,0.475820,0.812416,-0.000255,-0.004400,-0.963404,0.268017,0.008342,-0.002849,-2.598931
90.491716,0.133882,0.475867,0.812444,-0.000232,-0.004383,-0.963405,0.268013,0.008320,-0.002796,-2.598940
90.536031,0.133748,0.475680,0.812524,-0.000218,-0.004362,-0.963403,0.268020,0.008287,-0.002758,-2.598924
90.536140,0.133799,0.475711,0.812555,-0.000224,-0.004373,-0.963403,0.268022,0.008306,-0.002776,-2.598919
90.536149,0.133844,0.475737,0.812581,-0.000233,-0.004374,-0.963403,0.268021,0.008303,-0.002794,-2.598923
90.536270,0.133900,0.475770,0.812615,-0.000235,-0.004371,-0.963403,0.268023,0.008297,-0.002796,-2.598918
90.543066,0.133944,0.475793,0.812644,-0.000238,-0.004374,-0.963401,0.268027,0.008301,-0.002803,-2.598909
90.603053,0.133998,0.475821,0.812681,-0.000248,-0.004384,-0.963400,0.268032,0.008315,-0.002829,-2.598899
90.603078,0.134099,0.475871,0.812746,-0.000243,-0.004399,-0.963396,0.268044,0.008346,-0.002828,-2.598874
90.603689,0.134150,0.475895,0.812781,-0.000236,-0.004404,-0.963395,0.268051,0.008359,-0.002816,-2.598861
90.603703,0.134186,0.475910,0.812807,-0.000240,-0.004412,-0.963394,0.268052,0.008372,-0.002827,-2.598859
90.608890,0.134233,0.475932,0.812839,-0.000248,-0.004417,-0.963396,0.268047,0.008378,-0.002845,-2.598868
90.623450,0.134320,0.475984,0.812897,-0.000244,-0.004416,-0.963395,0.268051,0.008378,-0.002837,-2.598860
90.635367,0.134369,0.476012,0.812929,-0.000244,-0.004422,-0.963393,0.268058,0.008389,-0.002841,-2.598846
90.658494,0.133127,0.475224,0.812953,-0.000204,-0.004410,-0.963432,0.267916,0.008388,-0.002757,-2.599140
90.660555,0.133146,0.475217,0.812966,-0.000205,-0.004402,-0.963434,0.267911,0.008372,-0.002754,-2.599150
90.670440,0.133183,0.475237,0.812977,-0.000213,-0.004394,-0.963435,0.267907,0.008353,-0.002765,-2.599158
90.681786,0.133203,0.475245,0.812982,-0.000216,-0.004403,-0.963434,0.267909,0.008369,-0.002775,-2.599155
90.696419,0.133223,0.475251,0.812986,-0.000208,-0.004405,-0.963435,0.267906,0.008376,-0.002760,-2.599162
90.735513,0.133248,0.475263,0.812993,-0.000199,-0.004395,-0.963437,0.267898,0.008362,-0.002739,-2.599178
90.735538,0.133296,0.475287,0.813009,-0.000192,-0.004376,-0.963439,0.267890,0.008330,-0.002715,-2.599193
90.735597,0.133326,0.475302,0.813020,-0.000191,-0.004366,-0.963438,0.267894,0.008310,-0.002707,-2.599185
90.742926,0.133353,0.475316,0.813031,-0.000187,-0.004363,-0.963438,0.267896,0.008306,-0.002697,-2.599182
90.763764,0.133384,0.475331,0.813047,-0.000188,-0.004369,-0.963438,0.267897,0.008318,-0.002703,-2.599179
